Total number of files  : 307
Total number of chunks : 11
Total size of Files    :       7797052838 Bytes | 7.262 GB
Total size of Slices   :       3502085542 Bytes | 3.262 GB
Total size Downloaded  :       2532723331 Bytes | 2.359 GB

Compression Method      : Deflate
Version                 : 3
GameVersion             : 
Is Require Patch        : False
Is file compressed      : True
Chunk Version           : 0
Legacy Installer        : 


================================================Chunks================================================

Chunk ID: 0, Chunk Type: Required, Chunk UplayID: 0, Chunk Disc: , Chunk Language: , Chunk Tags: bin
		SHA1			 |     		 Slice SHA1		    |  FileSize  |Slice Size| DownSize | FileName
0BDA1FCB170244FD24FC05D2429406FDBD504581 | 53127B951DBC5DC58293179E3DA445E65A9EF9AF |   38256568 |  3145728 |  1432555 | Anno1404.exe
3B15F1F64F8A8CFF5429CA49713889D1E1D088EC | DADAFDF314F077DCE6C60DBEF6E898B2D993228B |   38256568 |  3145728 |  1446990 | Anno1404.exe
3F5D29EC691CB35BE3DD209AA62C45C4C7E61068 | EA1579C6B5C19F6EDFF76DB59C742DD34FE55BBC |   38256568 |  3145728 |  1255055 | Anno1404.exe
E5B0992DA666A76A835AC0351B536FCE65DAB16F | ED344B42F98B9A379F5CA458667A259B9732A561 |   38256568 |  3145728 |  1526171 | Anno1404.exe
0580C6A2D45081CA3ADD91C2ECF5BC53528106FC | 5547FEA6AA3BF5F0C48196102318D477BAD12393 |   38256568 |  3145728 |  1364214 | Anno1404.exe
74C206F72FC4C3B9D8DA7490106327A8659F7F3A | 08BE119BF93F3E172C0A2A6F4DC384905FA563E2 |   38256568 |  3145728 |  1498590 | Anno1404.exe
E7671B597699DE89A5AE888225D521631BBC9D44 | 7F4827D0F93FB03F4B71F6B4572681B6D1703A84 |   38256568 |  3145728 |  1464941 | Anno1404.exe
B814676AE3C91FF30455E02EDF82FE8406B0EA4C | B5D09F25D29F9CD19C37A5AE107FDED0454129BA |   38256568 |  3145728 |   839005 | Anno1404.exe
989F190F9C7075DB8C42264E26F4CBE12C2FD311 | 8DC2B45691FD23E6C0B4E33490CDED758FE7D80F |   38256568 |  3145728 |   891310 | Anno1404.exe
86BCDD08CF14015C5473C182F0EB779F1DEDC3F6 | 70DA39F3FA2F999E0222EDD47CFA12911E9DF0C5 |   38256568 |  3145728 |  1203088 | Anno1404.exe
6629FDD6FEA881BF8DE2A853ADBD248DDEF99297 | 1249D0934224547D0CDC1E7043B19C27546C4E4F |   38256568 |  3145728 |  2228087 | Anno1404.exe
532DDD262C894752B22B3C893F0778C5BA452834 | 46AB4EBF0FF75929085D826F99683CB6BC22B2D7 |   38256568 |  3145728 |  2271305 | Anno1404.exe
0D6872D36102D0CCE9CF27EA0AA2FD1B28CEAAB5 | 3F6C0F96FE2954976C876032B6CF798C54B18B26 |   38256568 |   507832 |   291996 | Anno1404.exe
EAE82F08365DDB00AF9E4AE6593A21D04EBB00A2 | E6B931572748E9EC9DCE2482E6EE019FE3E135A1 |   39896504 |  3145728 |  1442215 | Anno1404Addon.exe
6C4E1991ABC310166802F990EF7CB8282FDDBBA5 | 9886CCA91C9031BF7C98B9D024F50D18F56E4490 |   39896504 |  3145728 |  1389793 | Anno1404Addon.exe
6756A24C09FF55A6F29559F4ECF0BE3D468B0710 | 72D6B105D68526A8A73C3A33DAA6A9069148B766 |   39896504 |  3145728 |  1299694 | Anno1404Addon.exe
2D0D92821183EC5DF92440FB05881A47FA38ECA0 | 15B7F4E26737241220CF200E62E964A134A2DF6C |   39896504 |  3145728 |  1435099 | Anno1404Addon.exe
48ECD8044C4B300BA2A907E4370EDB6634E32602 | 0A5E6CB15D875FD0CEAA3546477D6A62825AE7B5 |   39896504 |  3145728 |  1432643 | Anno1404Addon.exe
D8AC196449F2136F242434FB4B9F0313ED6D3BF5 | DF1295BF190268A65C3466FD5D4E935A3D741A64 |   39896504 |  3145728 |  1401568 | Anno1404Addon.exe
CB9CEDA6665DF239BB9F9DD265D9C5E645ED3930 | 96A241315D3431C422F4027662EC9EC4C351D159 |   39896504 |  3145728 |  1573837 | Anno1404Addon.exe
F88C0C076F101E1347C0D97959F8CAAD235A2581 | EEBEB228B9764AD3DB1009D69B54CAA95270824B |   39896504 |  3145728 |  1027663 | Anno1404Addon.exe
A7AD320D6D5462BE8980B9D3E6548FB33020B5F7 | 2651645F0B53CCBFF68CB96093DD33132C250CA7 |   39896504 |  3145728 |   778648 | Anno1404Addon.exe
DC00A13DD116564115860D54E04B142BB9E7F773 | 27DE4F7656C036A381EE696E897EDCEDF89899C1 |   39896504 |  3145728 |  1148446 | Anno1404Addon.exe
F7CD8545F29A40D946775FB49AC9F7CDD8540B7A | BC0BC5DD14EE5419716B73F70B1897B294731E68 |   39896504 |  3145728 |  1646868 | Anno1404Addon.exe
3D41278DC4D6196C3F272DC84F4C6C7317939EBA | FF3B6105410FA923A14703D0A09EDED54C54DF80 |   39896504 |  3145728 |  2481697 | Anno1404Addon.exe
ED39F51DDF0EE6A1C0E0C005FAABB9D295B9FED0 | F8C486B764EF601AF0A8453421DA340C09DB644F |   39896504 |  2147768 |  1277520 | Anno1404Addon.exe
3E73256F84A41CB424DFA27566083C1820DD8527 | CDB021D398BAAFB1808E82CC7CB7385F20AE0D75 |     120760 |   120760 |    62115 | cleanup.exe
088086324C069C03D7386ECC0E0D8DF75021E268 | 023A8DC8E8869EFE8B6A5EB6338031D7C24DA102 |     111616 |   111616 |    56405 | amd_ags_x64.dll
D0B76B98B849F482B064E6005EDDF87737F549E2 | 29437D421D3FDAFC623922F9E5ABC612A8F608C6 |     380928 |   380928 |   195167 | bink2w64.dll
437A126F55BFB146C25425EA7B23A439C33BE707 | E3BAE9D59ECD3FD2BD9414609994E1EB36606185 |     803840 |   803840 |   380130 | granny2_x64.dll
2349ABBB31FD10D3572F804E32AE1D4314C36856 | 32FBA91C8537CD3B93D1F50D7CB63427F45D4835 |     492544 |   492544 |   248169 | mss64.dll
B8E089D88F5E9FB995B6067F0471963ABF5E32E4 | 915D5829ED02171684C2A9E8B3B57F7A35BC1E2C |     641696 |   641696 |   203300 | msvcp140.dll
87A491A3D1768E64029CE5E4B5A0E9DEF4B6D2E9 | 3072853247F72D0C6F255484DD22C9A878683081 |     424256 |   424256 |   173387 | uplay_r1_loader64.dll
A8FA1FA830CB4B8A4376109CA5481FCA1FD37AD5 | 177218BD81DF5B7B6FE7D0B2727457C5325D4367 |     155296 |   155296 |    80661 | vcomp140.dll
65F421B1FDB8FA2370CD52C3E395CFB4A59B81EA | 2C5C56FF86FB1E827B2E0D479C529BAEA13EB561 |      87728 |    87728 |    48219 | vcruntime140.dll
912D4FE59F4237D043EA45BEFCFE9F94BA0D8AA2 | 64E2DBEE1DEC4026F173F6E9E0264114F09BB803 |   99425477 |  3145728 |  3090925 | ahe\a4he0.rda
B53E7BB0636728919129A4BC5CD416FC59DC1141 | 2987F28A0150EDED1AF7AFE24335A99248D35682 |   99425477 |  3145728 |  2805996 | ahe\a4he0.rda
0357865FB0F8B73784BF3B71B1A66058AA7B9F82 | 632018EF36E2C34B48BD6A69879AA4A3708F80C0 |   99425477 |  3145728 |  3146086 | ahe\a4he0.rda
DD9AE0D61B5B43EC1A83D21C30377649E217625C | 9CC617FE06D43D53A5F7E0DD65B857272118D419 |   99425477 |  3145728 |  3144271 | ahe\a4he0.rda
