"5210","5575186551A4FE14F04C6E85FFB9B375B328E915","0000-00-00",320,49198562639,1953922383,3484420487,3
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/FarCryNewDawn.exe",124736,124736,42403,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/FC_m64.dll",457920832,457920832,229679695,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/amd_ags_x64.dll",119104,119104,58817,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/bink2w64.dll",379712,379712,187029,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/d3dcompiler_47.dll",4173928,4173928,1513469,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/uplay_r1_loader64.dll",551256,551256,166053,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/CgSDK.x64_2015.dll",220880,220880,58976,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/dbdata.dll",533848,533848,160488,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/dbghelp_x64.dll",1532048,1532048,585506,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin/dbghelp.dll",1532048,1532048,585506,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/FarCryNewDawn.exe",124736,124736,42403,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/FC_m64.dll",578886144,578886144,302979484,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/amd_ags_x64.dll",119104,119104,58814,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/bink2w64.dll",379712,379712,187027,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/d3dcompiler_47.dll",4173928,4173928,1513469,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/uplay_r1_loader64.dll",551256,551256,166053,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/CgSDK.x64_2015.dll",220880,220880,58976,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/dbdata.dll",533848,533848,160488,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/dbghelp_x64.dll",1532048,1532048,585506,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","bin_plus/dbghelp.dll",1532048,1532048,585506,0
"5575186551A4FE14F04C6E85FFB9B375B328E915","Support/Software/GameLauncher/UplayInstaller.exe",88688576,88688576,88287758,1
"5575186551A4FE14F04C6E85FFB9B375B328E915","Support/Readme/Readme_EN.txt",12607,12607,3775,1
"5575186551A4FE14F04C6E85FFB9B375B328E915","Support/Readme/Readme_FR.txt",13677,13677,3841,1
"5575186551A4FE14F04C6E85FFB9B375B328E915","Support/Readme/Readme_DE.txt",12645,12645,3568,1
"5575186551A4FE14F04C6E85FFB9B375B328E915","Support/Readme/Readme_IT.txt",13097,13097,3810,1
"5575186551A4FE14F04C6E85FFB9B375B328E915","Support/Readme/Readme_ES.txt",14701,14701,4141,1
"5575186551A4FE14F04C6E85FFB9B375B328E915","Support/Readme/Readme_JP.txt",13886,13886,3932,1
"5575186551A4FE14F04C6E85FFB9B375B328E915","Support/Readme/Readme_KO.TXT",14055,14055,4167,1
"5575186551A4FE14F04C6E85FFB9B375B328E915","Support/Readme/Readme_NL.txt",13382,13382,3912,1
